Id,Name,Price,Category,Stock_status,Availability
0c7b9cf2b7662b65,"That Darkness (Gardiner and Renner #1)",£13.92,Mystery,"In stock","14 available"
2d1e337aaf341858,"Tastes Like Fear (DI Marnie Rome #3)",£10.69,Mystery,"In stock","14 available"
2c04320e110a14a3,"Take Me with You",£45.21,Fiction,"In stock","14 available"
4c8b7540409da4ac,"Swell: A Year of Waves",£45.58,Nonfiction,"In stock","14 available"
ac8e3949d284e9a9,"Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1)",£11.89,"Sequential Art","In stock","14 available"
fe44cc816576c652,"Still Life with Bread Crumbs",£26.41,Fiction,"In stock","14 available"
95019eac1c0a052f,"Steve Jobs",£39.50,Default,"In stock","14 available"
3edcccc4f341fb1a,"Sorting the Beef from the Bull: The Science of Food Fraud Forensics",£44.74,Science,"In stock","14 available"
a278db6b2b09cf9f,"Someone Like You (The Harrisons #2)",£52.79,Contemporary,"In stock","14 available"
394f6d30cafc3edb,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",£35.43,"Sequential Art","In stock","14 available"
830fb3967c74866d,Shtum,£55.84,Fiction,"In stock","14 available"
f9705c362f070608,"See America: A Celebration of Our National Parks & Treasured Sites",£48.87,Travel,"In stock","14 available"
86cbddb61ea78bb7,salt.,£46.78,Poetry,"In stock","14 available"
85b2176b3b194030,"Robin War",£47.82,"Sequential Art","In stock","14 available"
31e2e2d9cca3778f,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",£25.48,"Sequential Art","In stock","14 available"
a6454e329f872b78,"Rain Fish",£23.57,Childrens,"In stock","14 available"
aa35446aab16017f,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",£50.89,Poetry,"In stock","14 available"
af58a74e4b2a23a0,"Pet Sematary",£10.56,Horror,"In stock","14 available"
8ecf0356a3878811,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",£52.15,"Self Help","In stock","14 available"
e34efcc824685332,"Once Was a Time",£18.28,Childrens,"In stock","14 available"
02b74068fa98d8a4,"Old School (Diary of a Wimpy Kid #10)",£11.83,Humor,"In stock","14 available"
132ec5e8c984adef,"No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon",£21.95,Nonfiction,"In stock","14 available"
71e36f33981ddb74,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",£38.39,"Sequential Art","In stock","14 available"
727bf2b86b19ad88,"My Name Is Lucy Barton",£41.56,Fiction,"In stock","14 available"
cc82685d9f49bc2c,"My Mrs. Brown",£24.48,Fiction,"In stock","14 available"
137b0b2775701e11,"My Kind of Crazy",£40.36,"Young Adult","In stock","14 available"
caa2e5b3fb1b2d4c,"Mr. Mercedes (Bill Hodges Trilogy #1)",£28.90,Fiction,"In stock","14 available"
47d47155e89c8be7,"More Than Music (Chasing the Dream #1)",£37.61,"Add a comment","In stock","14 available"
b96fc7a0ea7d4b45,"Made to Stick: Why Some Ideas Survive and Others Die",£38.85,Business,"In stock","14 available"
5b43cae640f2338a,"Luis Paints the World",£53.95,Childrens,"In stock","14 available"
d512871626a5e588,"Luckiest Girl Alive",£49.83,Default,"In stock","14 available"
a10c7515834240f3,"Lowriders to the Center of the Earth (Lowriders in Space #2)",£51.51,"Sequential Art","In stock","14 available"
adb5f51c2e2ab13f,"Love Is a Mix Tape (Music #1)",£18.03,Music,"In stock","14 available"
24af96df0bafb925,"Looking for Lovely: Collecting the Moments that Matter",£29.14,Nonfiction,"In stock","14 available"
17fb5a88180f9904,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",£46.91,Default,"In stock","14 available"
1174156c4a0eccaa,"Let It Out: A Journey Through Journaling",£26.79,Nonfiction,"In stock","14 available"
708345c9897fd7c5,"Lady Midnight (The Dark Artifices #1)",£16.28,Default,"In stock","14 available"
245e6bf08b8d2955,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",£19.55,"Food and Drink","In stock","14 available"
2b52334fab158861,"Island of Dragons (Unwanteds #7)",£29.65,Fantasy,"In stock","14 available"
b8a8ff84233f0570,"I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction",£25.98,Humor,"In stock","14 available"
aeff7b87a8e83ebb,"I Am Pilgrim (Pilgrim #1)",£10.60,Fiction,"In stock","14 available"
fbb21a2f71f4d981,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",£14.75,Humor,"In stock","14 available"
6b6cd77fbc91b7a6,"Hush, Hush (Hush, Hush #1)",£47.02,Default,"In stock","14 available"
0b165bd4b9f42fd5,"Hold Your Breath (Search and Rescue #1)",£28.82,Romance,"In stock","14 available"
afa829857f82f99e,"Hamilton: The Revolution",£58.79,Nonfiction,"In stock","14 available"
f201f263d8c23f97,"Greek Mythic History",£10.23,Default,"In stock","14 available"
eec424a84c9e4c68,"God: The Most Unpleasant Character in All Fiction",£30.03,Religion,"In stock","14 available"
de4b403cb629a29f,"Glory over Everything: Beyond The Kitchen House",£45.84,"Historical Fiction","In stock","14 available"
9194ae88379dbf1a,"Feathers: Displays of Brilliant Plumage",£49.05,Art,"In stock","14 available"
ac4dde0d1be05de0,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",£15.06,Nonfiction,"In stock","14 available"
a2bd4ca82d908442,"Every Last Word",£46.47,Default,"In stock","14 available"
9eaf58b03a2779cc,"Eligible (The Austen Project #4)",£27.09,Fiction,"In stock","14 available"
27c5968fe43cc06e,"El Deafo",£57.62,"Sequential Art","In stock","14 available"
1d6dd0c87d90fe92,"Eight Hundred Grapes",£14.39,Fiction,"In stock","14 available"
a01f6d368ef64dc5,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",£51.75,Nonfiction,"In stock","14 available"
047dfa57ba0bf638,"Eat Fat, Get Thin",£54.07,Health,"In stock","14 available"
ad2887ce04583910,"Don't Get Caught",£55.35,"Young Adult","In stock","14 available"
bf5de316a5e9a4ab,"Doctor Sleep (The Shining #2)",£40.12,Horror,"In stock","14 available"
3c6fe637a0180b01,"Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3)",£37.51,Fantasy,"In stock","14 available"
94a958ea126cdcd5,"Dear Mr. Knightley",£11.21,Fiction,"In stock","14 available"
0e94a089328be4bc,"Daily Fantasy Sports",£36.58,Default,"In stock","14 available"
4b9d9cfe0f435788,"Crazy Love: Overwhelmed by a Relentless God",£47.72,Christian,"In stock","14 available"
28cf0d1c51b491e5,"Cometh the Hour (The Clifton Chronicles #6)",£25.01,Fiction,"In stock","14 available"
33a3e0e3ffde0dcd,"Code Name Verity (Code Name Verity #1)",£22.13,"Add a comment","In stock","14 available"
42b0c50fc44140ec,"Clockwork Angel (The Infernal Devices #1)",£44.14,Default,"In stock","14 available"
966ebb738e0f9d9b,"City of Glass (The Mortal Instruments #3)",£56.02,Fantasy,"In stock","14 available"
1e264c677d4ee4ae,"City of Fallen Angels (The Mortal Instruments #4)",£11.23,Default,"In stock","14 available"
5b987e54ee72525c,"City of Bones (The Mortal Instruments #1)",£43.28,Default,"In stock","14 available"
8a6ec2761f91dad2,"City of Ashes (The Mortal Instruments #2)",£47.27,Default,"In stock","14 available"
bfbb54bc8cdeed2b,Cell,£20.29,"Add a comment","In stock","14 available"
e2e7b683b4c15b7d,"Catching Jordan (Hundred Oaks)",£50.83,"Young Adult","In stock","14 available"
1b0fc9f777cad045,"Carry On, Warrior: Thoughts on Life Unarmed",£31.85,Default,"In stock","14 available"
5f22418922fa728b,Carrie,£46.23,Default,"In stock","14 available"
16ef91b9d827859c,"Buying In: The Secret Dialogue Between What We Buy and Who We Are",£37.80,Nonfiction,"In stock","14 available"
a80f66b254fe9eb3,"Brain on Fire: My Month of Madness",£49.32,Nonfiction,"In stock","14 available"
bf68dcb5fad3cc8c,"Batman: Europa",£32.01,"Sequential Art","In stock","14 available"
999912e63a3262ae,"Barefoot Contessa Back to Basics",£28.01,"Food and Drink","In stock","14 available"
0e0da9192a025efc,"Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again",£50.62,"Food and Drink","In stock","14 available"
9b65f676984c9f0c,"Balloon Animals",£17.03,Fiction,"In stock","14 available"
ffdc825785c0ede8,"Art Ops Vol. 1",£48.80,"Sequential Art","In stock","14 available"
41164b8ac02a2c42,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1)",£58.14,"Young Adult","In stock","14 available"
1fbb5f786e53a0ce,"Angels Walking (Angels Walking #1)",£34.20,"Add a comment","In stock","14 available"
ad41c24ccac0c7ce,"Angels & Demons (Robert Langdon #1)",£51.48,Default,"In stock","14 available"
39861fc1c0845d15,"All the Light We Cannot See",£29.87,Historical,"In stock","14 available"
5319169a72714c62,"Adulthood Is a Myth: A "Sarah's Scribbles" Collection",£10.90,"Sequential Art","In stock","14 available"
cf1aa2fc02a7d1e0,"Abstract City",£56.37,Nonfiction,"In stock","14 available"
4416c474713ec1f5,"A Time of Torment (Charlie Parker #14)",£48.35,Mystery,"In stock","14 available"
63ee5bc46066a8a8,"A Study in Scarlet (Sherlock Holmes #1)",£16.73,Mystery,"In stock","14 available"
c1379d3744f1dd2c,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",£56.48,"Add a comment","In stock","14 available"
1ad06aed9349af46,"A People's History of the United States",£40.79,"Add a comment","In stock","14 available"
8682c03de6a844ff,"A Man Called Ove",£39.72,Fiction,"In stock","14 available"
d5e0526e1ab682a3,"A Distant Mirror: The Calamitous 14th Century",£14.58,History,"In stock","14 available"
01a177623cce9596,"A Brush of Wings (Angels Walking #3)",£55.51,"Add a comment","In stock","14 available"
6e8e5626ac4d279e,"1491: New Revelations of the Americas Before Columbus",£21.80,History,"In stock","14 available"
ac5e0d3938caf686,"The Three Searches, Meaning, and the Story",£13.33,Default,"In stock","13 available"
2f0213137a80d485,"Searching for Meaning in Gailana",£38.73,Fantasy,"In stock","13 available"
44d97b6707dae3f0,Rook,£37.86,"Add a comment","In stock","13 available"
8bbd7df8a324f31d,"My Kitchen Year: 136 Recipes That Saved My Life",£11.53,"Food and Drink","In stock","13 available"
4be9d1910f8a4e80,"13 Hours: The Inside Account of What Really Happened In Benghazi",£27.06,Nonfiction,"In stock","13 available"
077b635ff2afc578,"Will You Won't You Want Me?",£13.86,"Womens Fiction","In stock","12 available"
148715df5a02ea5e,"Tipping Point for Planet Earth: How Close Are We to the Edge?",£37.55,Science,"In stock","12 available"
4a7a25be293ad678,"The Star-Touched Queen",£32.30,Fantasy,"In stock","12 available"
ce1ae197ada2aec4,"The Silent Sister (Riley MacPherson #1)",£46.29,Fiction,"In stock","12 available"
14e44163678e24dc,"The Midnight Watch: A Novel of the Titanic and the Californian",£26.20,"Add a comment","In stock","12 available"
582a21a1dbbef3cf,"The Lonely City: Adventures in the Art of Being Alone",£33.26,Nonfiction,"In stock","12 available"
3063c7e95d0bf76f,"The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore",£59.15,"Add a comment","In stock","12 available"
235fa48eeed11d82,"The Golden Condom: And Other Essays on Love Lost and Found",£39.43,Psychology,"In stock","12 available"
f732d7d18a91d2ba,"The Epidemic (The Program 0.6)",£14.44,"Young Adult","In stock","12 available"
c6ca293d4810e0d5,"The Dinner Party",£56.54,Fiction,"In stock","12 available"
54fc03f1e1d355db,"The Diary of a Young Girl",£59.90,Nonfiction,"In stock","12 available"
64fd010bf8d15096,"The Children",£11.88,"Add a comment","In stock","12 available"
b63ea3f7a57ae099,"Stars Above (The Lunar Chronicles #4.5)",£48.05,"Young Adult","In stock","12 available"
f40fea200e0c644f,"Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas",£21.21,Nonfiction,"In stock","12 available"
ebf81a62e4798fd1,"Raspberry Pi Electronics Projects for the Evil Genius",£49.67,Default,"In stock","12 available"
8976d9161c027142,"Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two",£43.14,Business,"In stock","12 available"
b8d7b3f5c7a95d65,"Psycho: Sanitarium (Psycho #1.5)",£36.97,Horror,"In stock","12 available"
abdd91e96515a617,"Poisonous (Max Revere Novels #3)",£26.80,Mystery,"In stock","12 available"
81ef44fcc5f454df,"One with You (Crossfire #5)",£15.71,"Add a comment","In stock","12 available"
db84624b151cbe06,"No Love Allowed (Dodge Cove #1)",£54.65,"Young Adult","In stock","12 available"
e7fe3bf2768602cf,"Murder at the 42nd Street Library (Raymond Ambler #1)",£54.36,Mystery,"In stock","12 available"
c039f5aceb093537,"Most Wanted",£35.28,Mystery,"In stock","12 available"
9546d537fbf99eb6,"Love, Lies and Spies",£20.55,"Historical Fiction","In stock","12 available"
b978c9852cde91bd,"How to Speak Golf: An Illustrated Guide to Links Lingo",£58.32,Default,"In stock","12 available"
bddc6fd036eb6279,"Hide Away (Eve Duncan #20)",£11.84,Mystery,"In stock","12 available"
c6a29d6df8de968c,"Furiously Happy: A Funny Book About Horrible Things",£41.46,Nonfiction,"In stock","12 available"
76319fe9d8b465a3,"Everyday Italian: 125 Simple and Delicious Recipes",£20.10,"Food and Drink","In stock","12 available"
3968e3fbf4695d7c,"Equal Is Unfair: America's Misguided Fight Against Income Inequality",£56.86,Politics,"In stock","12 available"
6983328f15506cb9,"Eleanor & Park",£56.51,Default,"In stock","12 available"
df7e628bad5782b4,"Dirty (Dive Bar #1)",£40.83,Romance,"In stock","12 available"
d069086944f2e330,"Can You Keep a Secret? (Fear Street Relaunch #4)",£48.64,Horror,"In stock","12 available"
49b24c6a41b82bd2,"Boar Island (Anna Pigeon #19)",£59.48,Mystery,"In stock","12 available"
63343e287971bb0c,"A Paris Apartment",£39.01,"Historical Fiction","In stock","12 available"
a4eef523118805ef,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",£38.77,"Food and Drink","In stock","12 available"
515cb8fcafb1ad98,"Troublemaker: Surviving Hollywood and Scientology",£48.39,Default,"In stock","11 available"
6159d8b187831770,"The Widow",£27.26,Mystery,"In stock","11 available"
985991708c47003e,"The Sleep Revolution: Transforming Your Life, One Night at a Time",£11.68,Nonfiction,"In stock","11 available"
437d8dea9272d0a9,"The Improbability of Love",£59.45,Fiction,"In stock","11 available"
1c584f82a7a1c4f0,"The Art of Startup Fundraising",£21.00,Business,"In stock","11 available"
cf62fa272b5f0fa3,"Take Me Home Tonight (Rock Star Romance #3)",£53.98,Romance,"In stock","11 available"
f435aa99d864077d,"Sleeping Giants (Themis Files #1)",£48.74,"Science Fiction","In stock","11 available"
b06599b108e83f98,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",£21.15,Biography,"In stock","11 available"
05a61a3bd8ca4149,"Playing with Fire",£13.71,Mystery,"In stock","11 available"
b783ce08802cd1d1,"Off the Hook (Fishing for Trouble #1)",£47.67,Romance,"In stock","11 available"
47e1b2d43f709995,"Mothering Sunday",£13.34,Fiction,"In stock","11 available"
28b2df9fadc9f07e,"Mother, Can You Not?",£16.89,Nonfiction,"In stock","11 available"
5569c3fea112718e,"M Train",£27.18,Autobiography,"In stock","11 available"
bade9943ee01b63f,"Lilac Girls",£17.28,"Historical Fiction","In stock","11 available"
469508882dfc1991,"Lies and Other Acts of Love",£45.14,Fiction,"In stock","11 available"
825d6c44da3ca5a6,"Lab Girl",£40.85,Autobiography,"In stock","11 available"
20dc4f1ac5d4fd9c,"Keep Me Posted",£20.46,"Womens Fiction","In stock","11 available"
ce8666d9b42fc9a0,"It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle",£56.27,Psychology,"In stock","11 available"
b5953ca1f8a0b8d7,"Grey (Fifty Shades #4)",£48.49,"Womens Fiction","In stock","11 available"
c65c25d990fc7025,"Exit, Pursued by a Bear",£51.34,"Young Adult","In stock","11 available"
f608c903c451f387,Daredevils,£16.34,Fiction,"In stock","11 available"
2587c54f5530dafc,"Cravings: Recipes for What You Want to Eat",£20.50,"Food and Drink","In stock","11 available"
816180220e8cb419,"Born for This: How to Find the Work You Were Meant to Do",£21.59,Business,"In stock","11 available"
2c34f9432069b52b,Arena,£21.36,"Science Fiction","In stock","11 available"
bb967277222e689c,Adultery,£20.88,Default,"In stock","11 available"
2b69dec0193511d9,"A Mother's Reckoning: Living in the Aftermath of Tragedy",£19.53,Nonfiction,"In stock","11 available"
40c4bf520c17de54,"A Gentleman's Position (Society of Gentlemen #3)",£14.75,Romance,"In stock","11 available"
a9d7b75461084a26,11/22/63,£48.48,Fiction,"In stock","11 available"
34669b2e9d407d3a,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",£24.57,Nonfiction,"In stock","10 available"
96aa539bfd4c07e2,"10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!",£49.71,Health,"In stock","10 available"
ab60e6f5a63e1cfb,"Without Shame",£48.27,"Add a comment","In stock","9 available"
d1848064c54e01c7,Watchmen,£58.05,"Add a comment","In stock","9 available"
4fd0a2a350f016e6,"Unlimited Intuition Now",£58.87,Default,"In stock","9 available"
0967effecd292a86,"Underlying Notes",£11.82,Default,"In stock","9 available"
903a9f8090104c2c,"The Shack",£28.03,Fiction,"In stock","9 available"
4b50fb1359ebf35d,"The New Brand You: Your New Image Makes the Sale for You",£44.05,Default,"In stock","9 available"
65cfc9f242c2984a,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",£12.34,"Food and Drink","In stock","9 available"
33396269bcce166f,"The Flowers Lied",£16.68,Default,"In stock","9 available"
ca74f2e3c35a3e77,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",£55.91,Science,"In stock","9 available"
3f25a2fedae191cc,"The Book of Mormon",£24.57,Religion,"In stock","9 available"
f9c87ccb2bc4853b,"The Art and Science of Low Carbohydrate Living",£52.98,Health,"In stock","9 available"
e77594ece9b9d1fe,"The Alien Club",£54.40,"Young Adult","In stock","9 available"
0e095ed785af7e43,"Suzie Snowflake: One beautiful flake (a self-esteem story)",£54.81,Novels,"In stock","9 available"
913e7109cec0cb4c,Nap-a-Roo,£25.08,Childrens,"In stock","9 available"
ee6c67859d70186b,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",£10.41,Default,"In stock","9 available"
6baac632f7711e26,"Modern Day Fables",£47.44,Default,"In stock","9 available"
8fab4c4f6f82a4ce,"If I Gave You God's Phone Number....: Searching for Spirituality in America",£20.91,Spirituality,"In stock","9 available"
97187f5cf0385da3,"Fruits Basket, Vol. 9 (Fruits Basket #9)",£33.95,"Sequential Art","In stock","9 available"
7e9068872228c474,"Dress Your Family in Corduroy and Denim",£43.68,Humor,"In stock","9 available"
e845d305f64154f1,"Don't Forget Steven",£33.23,"Young Adult","In stock","9 available"
7186241e043de5dc,"Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster",£35.92,Nonfiction,"In stock","9 available"
d6d9ffea95f2f8bf,"Art and Fear: Observations on the Perils (and Rewards) of Artmaking",£48.63,Art,"In stock","9 available"
63d5f1651880dcea,"A Shard of Ice (The Black Symphony Saga #1)",£56.63,Fantasy,"In stock","9 available"
c181ca8eabe7d18c,"A Hero's Curse (The Unseen Chronicles #1)",£50.49,"Add a comment","In stock","9 available"
61cf7eb9d2cd8bb0,"23 Degrees South: A Tropical Tale of Changing Whether...",£35.79,"Add a comment","In stock","9 available"
e77033ce559947f7,"Zero to One: Notes on Startups, or How to Build the Future",£34.06,Nonfiction,"In stock","8 available"
04f6c929888f4f11,"Why Not Me?",£17.76,Nonfiction,"In stock","8 available"
b69c852e7e3956af,"When Breath Becomes Air",£39.36,Nonfiction,"In stock","8 available"
1809259a5a5f1d8d,"Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel",£36.94,Travel,"In stock","8 available"
e0bdd79c7304ee8d,"The Unlikely Pilgrimage of Harold Fry (Harold Fry #1)",£43.62,Default,"In stock","8 available"
3eec766dda26fa64,"The New Drawing on the Right Side of the Brain",£43.02,Art,"In stock","8 available"
5a0d2e9284004266,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",£28.45,Nonfiction,"In stock","8 available"
9afd00e81d6208e6,"The Martian (The Martian #1)",£41.39,Default,"In stock","8 available"
4f283dfcbeccc0d4,"The High Mountains of Portugal",£51.15,Fiction,"In stock","8 available"
1bba4b1ba23ed2d6,"The Grownup",£35.88,"Short Stories","In stock","8 available"
a2308a936e898d48,"The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It",£36.91,Business,"In stock","8 available"
331c26103d885cae,"South of Sunshine",£28.93,"Young Adult","In stock","8 available"
a2475a245c9907c4,"Smarter Faster Better: The Secrets of Being Productive in Life and Business",£38.89,Nonfiction,"In stock","8 available"
e46a164cf310fd7d,"Silence in the Dark (Logan Point #4)",£58.33,Suspense,"In stock","8 available"
bee6e93e9976f4fa,"Shadows of the Past (Logan Point #1)",£39.67,"Christian Fiction","In stock","8 available"
aeb51dfbe8aeec59,"Roller Girl",£14.10,"Sequential Art","In stock","8 available"
52fc458ffc756faf,"Rising Strong",£21.82,Nonfiction,"In stock","8 available"
d56d0710668bb39c,"Proofs of God: Classical Arguments from Tertullian to Barth",£54.21,Philosophy,"In stock","8 available"
4a823d80aa30dbb0,"Please Kill Me: The Uncensored Oral History of Punk",£31.19,Music,"In stock","8 available"
c0fc0cd215ee1724,"Out of Print: City Lights Spotlight No. 14",£53.64,Poetry,"In stock","8 available"
9a7291b89bd5445c,"My Life Next Door (My Life Next Door )",£36.39,"Young Adult","In stock","8 available"
bff270fe9c86a5a9,"Miller's Valley",£58.54,Fiction,"In stock","8 available"
4729afff3bea0f0a,"Man's Search for Meaning",£29.48,Nonfiction,"In stock","8 available"
4d3a4c7b442a9a4e,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",£25.06,Nonfiction,"In stock","8 available"
044534b0b28b4e87,"Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want",£12.55,Nonfiction,"In stock","8 available"
c44c5e1425475206,"Les Fleurs du Mal",£29.04,Poetry,"In stock","8 available"
29af1a2566c4e36e,"Left Behind (Left Behind #1)",£40.72,Default,"In stock","8 available"
39eefec3a8498dde,"Kill 'Em and Leave: Searching for James Brown and the American Soul",£45.05,Music,"In stock","8 available"
0cf57cb49272fd37,"Kierkegaard: A Christian Missionary to Christians",£47.13,Philosophy,"In stock","8 available"
bd26e8a79a856c31,"John Vassos: Industrial Design for Modern Life",£20.22,Default,"In stock","8 available"
0ab4b35dcffcffd1,"I'll Give You the Sun",£56.48,Default,"In stock","8 available"
bbf1ea50be8008ab,"I Will Find You",£44.21,Nonfiction,"In stock","8 available"
0bfdef63285d3019,"Hystopia: A Novel",£21.96,Fiction,"In stock","8 available"
b7870fa6dc088fbb,"Howl and Other Poems",£40.45,Poetry,"In stock","8 available"
8a150fd8ff5d7686,"History of Beauty",£10.29,Art,"In stock","8 available"
d48c1369927ebef1,"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back",£52.86,Default,"In stock","8 available"
df6a7c43faa6732b,"Future Shock (Future Shock #1)",£55.65,"Young Adult","In stock","8 available"
e049d44c4f1cf1b2,"Ender's Game (The Ender Quintet #1)",£43.64,Default,"In stock","8 available"
0c11e2d068768dbb,"Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World",£28.41,Science,"In stock","8 available"
4dbd54d9e36c9566,"Death by Leisure: A Cautionary Tale",£37.51,Default,"In stock","8 available"
7f5157bf53065d36,"Brilliant Beacons: A History of the American Lighthouse",£11.45,History,"In stock","8 available"
77e9ea355bd8ae57,"Brazen: The Courage to Find the You That's Been Hiding",£19.22,Nonfiction,"In stock","8 available"
04e3de7ac35ec5cd,"Between the World and Me",£56.91,Nonfiction,"In stock","8 available"
15ebd83e53d0391b,"Being Mortal: Medicine and What Matters in the End",£55.06,Nonfiction,"In stock","8 available"
fef91502cbacf23a,"A Murder Over a Girl: Justice, Gender, Junior High",£13.20,Nonfiction,"In stock","8 available"
b1a227b7609ff263,"32 Yolks",£53.63,"Food and Drink","In stock","8 available"
f16c2edb2a603f92,""Most Blessed of the Patriarchs": Thomas Jefferson and the Empire of the Imagination",£44.48,History,"In stock","8 available"
88ec621893e595d0,"You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life",£12.08,"Self Help","In stock","7 available"
b46d022080543144,"Wildlife of New York: A Five-Borough Coloring Book",£22.14,Default,"In stock","7 available"
9735c969c652dd89,"What Happened on Beale Street (Secrets of the South Mysteries #2)",£25.37,Mystery,"In stock","7 available"
48cb52d78c992487,"Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain",£46.33,Spirituality,"In stock","7 available"
a94350ee74deaa07,"Under the Tuscan Sun",£37.33,Travel,"In stock","7 available"
4242cc3d0437db12,"Toddlers Are A**holes: It's Not Your Fault",£25.55,Humor,"In stock","7 available"
4a0b78598b42897a,"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible",£34.72,Default,"In stock","7 available"
0ff9d10864db8364,"The Whale",£35.96,Childrens,"In stock","7 available"
9147c5251cc99eb1,"The Story of Art",£41.14,Art,"In stock","7 available"
0345872b14f9e774,"The Origin of Species",£10.01,Science,"In stock","7 available"
a8dbf1c6b41b885a,"The Great Gatsby",£36.05,Default,"In stock","7 available"
f935412970c9f58f,"The Good Girl",£49.03,Default,"In stock","7 available"
47f4fd3e8e1dac05,"The Glass Castle",£16.24,"Add a comment","In stock","7 available"
57f85720e54d6442,"The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist",£39.55,Biography,"In stock","7 available"
7a10353c9c54cf7c,"The Drowning Girls",£35.67,"Add a comment","In stock","7 available"
24933c712f0bca2f,"The Constant Princess (The Tudor Court #1)",£16.62,"Historical Fiction","In stock","7 available"
d250657f0ebc5d73,"The Bourne Identity (Jason Bourne #1)",£42.78,Fiction,"In stock","7 available"
20789fb17b423c4c,"The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1)",£52.30,Mystery,"In stock","7 available"
4b8fa561a1e52d1c,"The Art Book",£32.34,Art,"In stock","7 available"
5fbd03b1ac0a0e69,"The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change",£33.17,Default,"In stock","7 available"
ba047a636b7d3793,"Team of Rivals: The Political Genius of Abraham Lincoln",£20.12,"Add a comment","In stock","7 available"
8776181be110838a,"Steal Like an Artist: 10 Things Nobody Told You About Being Creative",£20.90,Default,"In stock","7 available"
bd087cf6a846db75,"Sit, Stay, Love",£20.90,Romance,"In stock","7 available"
7ffebdd1d5148aef,"Sister Dear",£40.20,Fiction,"In stock","7 available"
9639e89d20228e6e,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",£52.87,Childrens,"In stock","7 available"
8486f61aa81a3daa,"Rich Dad, Poor Dad",£51.74,Business,"In stock","7 available"
31c56c4d0fe19340,"Raymie Nightingale",£34.41,Childrens,"In stock","7 available"
68008abf6409dfde,"Playing from the Heart",£32.38,Childrens,"In stock","7 available"
746029796363aa51,"Nightstruck: A Novel",£50.35,"Young Adult","In stock","7 available"
924438fc6cbec836,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",£11.38,"Food and Drink","In stock","7 available"
725cd8d23d78cdca,Meternity,£43.58,"Womens Fiction","In stock","7 available"
dac4b5847454fd9b,"Memoirs of a Geisha",£49.67,Fiction,"In stock","7 available"
